id;date;kto_from;kto_to;description;amount;currency_symbol
29037;19.03.2017 10:43:28;4953;1619;"Hallo... Zahlung für das wanderbuch :-) ... bin jetzt erst richtig ins System gekommen, deshalb so spät ;-)";0,7;Tt.
29041;22.03.2017 18:37:58;3724;6778;Tauschtreffen 3.3.2017 - Ringelblumenseife;0,35;Tt.
29042;22.03.2017 18:43:52;6843;1377;Tauschtreffen 3.3.2017 - Beinwellcreme;0,25;Tt.
29043;22.03.2017 18:45:39;6843;8666;Tauschtreffen 3.3.2017 - Tontafel;1,2;Tt.
29044;22.03.2017 18:50:37;1377;7048;Tauschtreffen 3.3.2017 - Karten und Serviettenhalter;1,2;Tt.
29045;22.03.2017 18:51:39;1377;8666;Tauschtreffen 3.3.2017 - Tontafel;1,2;Tt.
29046;22.03.2017 18:52:45;1377;6778;Tauschtreffen 3.3.2017 - 2 Seifen;0,7;Tt.
29047;22.03.2017 19:00:34;999;1680;Tauschtreffen 3.3.2017 - Spende für´s Essen;1;Tt.
29048;22.03.2017 19:02:37;1680;8666;Tauschtreffen 3.3.2017 - Keramik;8,2;Tt.
29049;22.03.2017 19:04:21;1680;1377;Tauschtreffen 3.3.2017 - Salz, Johannisöl, Nußlikör;1,3;Tt.
29050;22.03.2017 19:08:07;1377;7048;Tauschtreffen 3.3.2017 - Kuchen;1;Tt.
29051;22.03.2017 19:10:37;1515;1377;Tauschtreffen 3.3.2017 - Lavendel;0,4;Tt.
29052;22.03.2017 19:15:24;1489;6778;Tauschtreffen 3.3.2017 - Seife;0,35;Tt.
29053;22.03.2017 19:17:50;7048;1377;Tauschtreffen 3.3.2017 - Franzbranntwein, Tee;0,4;Tt.
29054;22.03.2017 19:19:47;999;8666;Tauschtreffen 3.3.2017 - Raum und Kuchen;3;Tt.
29055;22.03.2017 19:23:53;1489;3724;Übersiedelung von Spirea´s Welt;2,5;Tt.
29056;22.03.2017 19:28:46;3724;8666;Friedenskugel;1,5;Tt.
29057;26.03.2017 11:30:56;1542;1155;Übersiedelungshilfe am 25.03.2017;3;Tt.
29058;26.03.2017 11:31:37;1542;1227;Übersiedelungshilfe 25.03.2017;3;Tt.
29059;28.03.2017 10:18:01;1220;9224;1 Tibet.Massage am 15.3.17-vielen Dank!;1,5;Tt.
29061;30.03.2017 18:05:22;1220;1235;Patchworkdecke;22;Tt.
29062;30.03.2017 18:05:59;7503;1220;1 Natursuaerteigbrot v.16.1.17 Danke;1;Tt.
29063;30.03.2017 18:06:38;6668;1220;1 Natursauerteigbrot v.24.1.17;1;Tt.
29064;30.03.2017 18:07:15;1377;1220;1 Natursauerteigbrot hefefrei am 24.1.18;1;Tt.
29065;30.03.2017 18:09:57;1235;1220;1 Natursauerteigbrot v.24.1.17 Danke;1;Tt.
29076;05.04.2017 10:00:40;5056;10014;Rücknahme von 2 x 0,10  und 1 x 0,25 Zeitgutscheinen;0,45;Tt.
29080;05.04.2017 11:29:10;1220;1093;Garderobe für Moni-Lieben Dank v.15.3.17;3;Tt.
29081;05.04.2017 11:30:00;1220;9224;1 Tibet.Massage am 29.3.17-lieben Dank!;1,5;Tt.
29089;08.04.2017 08:10:00;1515;9373;danke für die super Holzschale;10;Tt.
29090;08.04.2017 08:10:59;1515;1567;danke für den schönen Hahn;1,4;Tt.
29091;08.04.2017 08:12:02;1515;4442;danke für den Reindling + Tasche;1,6;Tt.
29092;08.04.2017 08:13:22;1515;1573;danke für die Übernachtung und super gute Bewirtung;3;Tt.
29097;10.04.2017 14:45:09;5056;8142;Vielen Dank für den Computer-Workshop;2;Tt.
29098;10.04.2017 14:46:17;5056;1565;Nächtigung von Rolf Schilling. Danke!;5;Tt.
29099;10.04.2017 14:46:56;5056;4442;Dinkelbrötchen;1;Tt.
29103;12.04.2017 11:45:00;5056;10014;Vielen Dank!;0,3;Tt.
29104;12.04.2017 11:48:43;5056;5907;Vielen Dank für Deine Mühe und Zeit;5;Tt.
29105;13.04.2017 09:30:27;2298;1632;Zirbenkissen (wie abgesprochen);3,5;Tt.
29106;13.04.2017 11:19:48;1401;1515;für Rolf Schilling Vortrag Osttirol am 06.04.17 mit Maria Welthaus abgesprochen;10;Tt.
29107;13.04.2017 11:24:34;999;1515;Organisation und Buchungen für Mai, Juni, Juli 2016;60;Tt.
29108;13.04.2017 11:25:45;999;1515;Organisation für August, Sept. Okt. 2016;40;Tt.
29109;13.04.2017 11:26:59;999;1515;Organisation und Buchungen Nov. Dez. 2016;20;Tt.
29110;13.04.2017 11:28:23;999;1227;für die gute Bewirtung, und alles was du gemacht hast;20;Tt.
29111;13.04.2017 11:33:43;999;1489;"Neubuchung da aus versehen von Gutscheinkonto gebucht

08/11/2016 	Gutscheinkonto 	danke für din ganzes Mitwirken 	+40,00 	[Ansicht]";40;Tt.
29113;13.04.2017 11:37:54;999;1489;für Verwaltungstätigkeiten, danke;15;Tt.
29114;14.04.2017 06:34:27;1542;1227;Raumbeitrag 13.05.17;1,5;Tt.
29115;14.04.2017 17:29:33;1665;8302;Autark werden Kurs März;6,75;Tt.
29116;17.04.2017 00:12:50;3122;8072;Preiselbeermarmelade;0,4;Tt.
29117;17.04.2017 00:15:08;8072;1298;Nudeln Kufsteintreffen am 16.04..2017;0,48;Tt.
29119;18.04.2017 15:08:08;5056;4351;Vielen Dank für das Gesteck. Martina Holzer hat sich sehr gefreut!;2;Tt.
29121;20.04.2017 15:23:34;9224;1498;Danke!;6;Tt.
29125;25.04.2017 12:06:46;1220;9224;1 Tibet.Massage am 24.4.17-dank Dir!;1,5;Tt.
29127;29.04.2017 13:54:41;1552;8666;Auftragsarbeiten ! Vielen herzlichen Dank !;5;Tt.
29128;29.04.2017 14:12:36;1515;1298;Nudeln, Kufsteintreffen am 15.04.2017;3,37;Tt.
29129;29.04.2017 14:13:09;1515;3977;danke für deine Hilfe;2;Tt.
29130;29.04.2017 14:13:33;1515;3977;danke für´s Holz;5;Tt.
29131;29.04.2017 14:14:45;7350;1515;Nudeln;1,05;Tt.
29133;01.05.2017 14:30:31;1515;6247;danke Claudia, Blumentöpfchen;1;Tt.
29134;02.05.2017 11:14:00;1515;6247;Laternen + Kerze;3;Tt.
29154;03.05.2017 19:40:43;9224;1498;Danke. 3.5.17;3;Tt.
29155;03.05.2017 21:07:53;1227;1052;Gutschein Klangliege Rückgabe;2;Tt.
29156;03.05.2017 21:27:44;1227;1052;4 Übernachtungen im schönen Zillertal, Komponierklause;8;Tt.
29453;07.05.2017 21:55:34;1632;9433;Behandlungen und Maß nehmen;2,5;Tt.
29454;08.05.2017 09:26:03;5056;8142;Herzlichen Dank für den Computer-Workshop;2;Tt.
29456;10.05.2017 06:36:18;2298;9433;Pflanzenkauf 9. 5. 2017;1,5;Tt.
29457;10.05.2017 11:00:00;1298;1515;tauschen von Gutscheinen;17;Tt.
29459;10.05.2017 11:03:18;8302;1298;Nudeln und Pflanzen;2,34;Tt.
29460;10.05.2017 21:44:23;7503;10824;Ernährungsberatung.   Danke...;2;Tt.
29465;15.05.2017 10:50:50;6843;3724;Talentetreffen 5.5.2017 - Abendtäschchen;1;Tt.
29466;15.05.2017 10:52:27;6843;1220;Talentetreffen 5.5.2017 - Patschen;2;Tt.
29467;15.05.2017 10:57:36;999;10824;Vom Verwaltungskonto an Mitgliederkonto;2;Tt.
29468;15.05.2017 10:58:15;1220;9224;1 Tibet.Massage am10.5.17-Lieben Dank!;1,5;Tt.
29469;15.05.2017 11:00:20;4142;1377;Talentetreffen April - Müsliriegel;0,25;Tt.
29470;15.05.2017 11:01:54;1052;1377;Talentetreffen April - diverses;2;Tt.
29471;15.05.2017 11:03:16;1483;1377;Talentetreffen April - Müsliriegel;0,25;Tt.
29472;15.05.2017 11:05:36;1052;4142;Talentetreffen April - Champignon und Humus;1;Tt.
29767;23.05.2017 08:13:58;8562;9433;Werbung von Mitglied Edeltraud;2;Tt.
29768;24.05.2017 12:51:47;1220;9224;1 Tibet.Massage am 17.5.17-Vielen Dank!;1,5;Tt.
29769;24.05.2017 21:24:36;5056;8142;Herzlichen Dank für die Homepage-Arbeit;1;Tt.
29772;30.05.2017 20:03:46;1499;2298;super Übersetzung, freue mich auf den nächsten Einsatz;1;Tt.
29776;06.06.2017 22:29:36;5056;6778;Herzlichen Dank für das tolle Nachmittagsprogramm!;3;Tt.
29777;06.06.2017 22:31:09;5056;1562;Vielen Dank für die wunderschönen und leckeren Häppchen!;3;Tt.
29797;16.06.2017 08:42:45;1552;8669;Babykleidung. Hab vielen herzlichen Dank !;3;Tt.
29798;16.06.2017 21:14:16;1489;1377;Talente Treffen Juni - Essenzen und Öl;0,6;Tt.
29799;16.06.2017 21:15:43;3724;1377;Talente Treffen Juni - Essig, Tee, Honig;0,4;Tt.
29811;17.06.2017 13:11:03;999;1298;Kuchen ür Reapircafe;1,5;Tt.
29813;17.06.2017 13:12:54;999;3028;Kuchen ür Reapircafe;1,5;Tt.
29815;17.06.2017 13:14:16;999;3205;Kuchen ür Reapircafe;1,5;Tt.
29816;17.06.2017 13:15:15;3028;1298;Austellung einer Liegewiese;10;Tt.
29820;25.06.2017 18:09:50;3724;1668;Tiefkühler;2;Tt.
29821;25.06.2017 18:10:29;3724;1489;Vortrag über Elementarwesen;0,5;Tt.
29824;27.06.2017 19:03:07;8001;1596;Geschirr;5;Tt.
29826;30.06.2017 19:53:23;1632;9433;Behandlung;1;Tt.
29827;01.07.2017 15:13:11;999;4142;Vertretung von Veronika Seeber;2;Tt.
29828;03.07.2017 18:40:28;3977;1298;Nudeln;3,09;Tt.
29829;03.07.2017 18:41:54;1515;3122;Kufsteintreffen Servietten;1;Tt.
29830;03.07.2017 18:42:49;1298;3122;Kufsteintreffen Sevietten;0,5;Tt.
29831;03.07.2017 18:43:36;1515;1298;danke für deine Hilfe, Hang und Hecke;4;Tt.
29835;05.07.2017 11:08:40;1220;7503;Brennholz aufbereiten am 9.5.17-Lieben Dank!;3;Tt.
29837;06.07.2017 10:27:34;999;5056;gilt als Spende für Gabriela Kohlheimer;30;Tt.
29838;07.07.2017 08:20:26;1499;1552;alles Bestens;2;Tt.
29840;09.07.2017 13:33:02;1473;1597;Raum;2;Tt.
29842;13.07.2017 09:18:53;1540;1596;Bilder;4;Tt.
29843;13.07.2017 10:52:19;1220;9224;1 Tibet.Massage am 6.7.17-Lieben Dank!;1,5;Tt.
29844;14.07.2017 12:11:21;1220;9224;1 Tibet.Massage am 13.7.17-Danke;1,5;Tt.
29845;14.07.2017 15:26:01;1489;1377;Talentetreffen Juli - Salben;1;Tt.
29846;14.07.2017 15:27:50;4142;1377;Talentetreffen Juli - Kräuterkissen und Essig;0,5;Tt.
29854;20.07.2017 19:27:41;4953;9433;Holzdekobaum beim Weihnachtstreffen;1,2;Tt.
29855;20.07.2017 21:30:38;9433;4953;Rückzahlung;1,2;Tt.
29856;31.07.2017 16:56:53;8562;9433;Provision Werbung neues Mitglied Nicola Barbist;2;Tt.
29857;31.07.2017 16:57:45;8562;9433;Rücküberweisung Funktionär 1,25 + 1,25;2,5;Tt.
29858;31.07.2017 16:58:10;8562;1537;Rücküberweisung Funktionär 1,25 + 1,25;2,5;Tt.
29859;31.07.2017 16:58:34;8562;1632;Rücküberweisung Funktionär 1,25 + 1,25;2,5;Tt.
29860;31.07.2017 17:37:16;8562;1632;Rücküberweisung Mitgliedsbeitrag 2016;1,25;Tt.
29862;02.08.2017 10:26:39;1298;1572;Reindling, Butterschmals, Käse;7;Tt.
29863;02.08.2017 10:27:42;6258;1298;Socken;1,5;Tt.
29864;02.08.2017 10:28:26;1515;1298;Handmähen;4,5;Tt.
29868;09.08.2017 09:08:23;2104;4953;Korrekturstunden bis 7.8. - grob abgerundet  :-) ... Liebe Grüße, NAdine;4;Tt.
29872;16.08.2017 12:14:03;1515;3977;danke für deine Mithilfe im Garten 1 x 2 Std.  1x 1,5 Std.;3,5;Tt.
29873;19.08.2017 12:13:13;1596;9433;pc Hilfe;1;Tt.
29875;23.08.2017 08:38:27;1515;10014;versch. Sachen, danke;3,7;Tt.
29876;23.08.2017 08:50:14;999;5056;lt. Absprache neue Buchung;30;Tt.
29877;23.08.2017 14:04:22;999;8562;Überweisung für Verwaltungskonto;60;Tt.
29878;23.08.2017 14:06:22;999;1537;Rückbuchung Mitgliedsbeitrag;7,5;Tt.
29879;24.08.2017 22:52:48;1515;1473;danke für deine Hilfe Kirschbaum;1,5;Tt.
29890;31.08.2017 15:43:09;1667;5256;div. Arbeiten;12;Tt.
29891;31.08.2017 15:44:01;1667;1665;Computerhilfe;4;Tt.
29895;04.09.2017 14:32:53;999;1298;Rückbuchung Mitgliedsbeitrag;2,5;Tt.
29896;04.09.2017 14:34:29;6258;1298;Rückbuchung falsch gebucht;1,25;Tt.
29897;04.09.2017 14:35:34;1298;6258;Kerze, Barytstein;0,8;Tt.
29898;04.09.2017 14:44:17;1298;1645;Übernachtung 2 Pers. f. 2 Nächte, 4.08.-06.08.2017;8;Tt.
29899;04.09.2017 14:46:54;1298;6258;Likör, Quitte, 2 x Hagebutte Kufsteintreffen am 19.08.2017;2;Tt.
29900;04.09.2017 14:47:47;1298;3122;1 x Brot, Kufsteintreffen am 19.08.2017;0,4;Tt.
29901;04.09.2017 14:48:51;6258;3122;1 x Brot, Kufsteintreffen am 19.08.2017;0,3;Tt.
29902;04.09.2017 14:51:28;8072;1298;Schokolikör, Kufsteintreffen am 19.08.2017;1;Tt.
29903;04.09.2017 14:52:55;6258;1298;4 x Socken, Kufsteintreffen am 19.08.2017;7;Tt.
29904;04.09.2017 15:02:15;1298;8072;Saft, Salz, Marmelade, Kufsteintreffen 18.03.2017;5,2;Tt.
29905;04.09.2017 15:02:46;1298;1277;Dukka, Kufsteintreffen 18.03.2017;0,4;Tt.
29906;04.09.2017 15:03:55;8072;1298;Nudeln, Duschgel, Kufsteintreffen 18.03.2017;3,05;Tt.
29907;04.09.2017 15:04:36;8072;1277;Dukka, Kufsteintreffen 18.03.2017;0,4;Tt.
29908;04.09.2017 15:05:14;3205;1298;Nudeln, Kufsteintreffen 18.03.2017;1,88;Tt.
29909;04.09.2017 15:05:56;1277;1298;Löwenzahnhonig, Kufsteintreffen 18.03.2017;0,45;Tt.
29914;06.09.2017 09:49:38;8666;1137;Gemüse;3;Tt.
29926;08.09.2017 09:56:47;5056;5907;Vielen Dank für das Nachmittagsprogramm;2;Tt.
29928;09.09.2017 08:46:29;1515;1377;diverses, Treffen IBK am 08.09.2017;1,9;Tt.
29929;09.09.2017 08:47:16;1515;1697;danke für die Äpfel, Treffen IBK am 08.09.2017;1;Tt.
29930;09.09.2017 08:50:32;1515;9081;Bienengruß;1,3;Tt.
29931;09.09.2017 08:51:23;1173;1377;Salbe, Treffen IBK am 08.09.2017;0,5;Tt.
29932;09.09.2017 08:52:14;1173;1697;Äpfel, Treffen IBK am 08.09.2017;0,3;Tt.
29933;09.09.2017 08:53:56;4142;10824;5 Elemente-Beratung im Juni 2017;1,5;Tt.
29934;09.09.2017 08:54:25;4142;1697;Äpfel, Treffen IBK am 08.09.2017;1;Tt.
29935;09.09.2017 08:56:17;1483;1377;Wermutwein, Essig, Treffen IBK am 08.09.2017;0,8;Tt.
29936;09.09.2017 08:57:18;1377;9081;Räucherwerk, Treffen IBK am 08.09.2017;0,5;Tt.
29937;09.09.2017 08:59:15;1220;1377;Joh.-Krautsalbe, Tee, Salben, Treffen IBK am 08.09.2017;1,3;Tt.
29938;09.09.2017 08:59:47;1220;1697;Äpfel, Treffen IBK am 08.09.2017;1;Tt.
29939;09.09.2017 09:08:07;999;1697;danke für die super Bewirtung, Treffen IBK am 08.09.2017;2,5;Tt.
29949;13.09.2017 11:30:42;1664;9030;Mithilfe bei Holzinnenausbau 19.4.2012;3,5;Tt.
29957;13.09.2017 11:45:39;999;1401;Rückbuchung Mitgliedsbeitrag;2,5;Tt.
29961;13.09.2017 11:57:28;9800;9081;Räucherwerke  5x Einhorn, 5x Schmetterling, 1, Verantwortung;12,15;Tt.
29964;13.09.2017 12:04:52;8355;1220;Digitale Filmbearb.am20.11.13 Dankdir;1;Tt.
29985;13.09.2017 15:22:26;1220;1477;1 Craniosacral Behdlg.am 13.9.17-Lieben Dank!;1,5;Tt.
29986;13.09.2017 17:07:09;1542;1227;"Wohnbeitrag; DANKE";4;Tt.
29987;14.09.2017 09:29:48;1515;1473;danke für die Sträucher;2;Tt.
29988;14.09.2017 17:45:03;2104;4953;Korrekturlesen - Kapitel 3;1,5;Tt.
29990;16.09.2017 13:27:36;1274;1106;"14 Stunden bitte an Haus Breuer, Tauschkreis Vorarlberg, Kontonummer 663 
Für Übernachtung von 8.-10.9.17";14;Tt.
29992;20.09.2017 16:21:59;1298;6433;TNT Grasshoff Rosi u.Josef an GNW Gumpinger Hubert für Übernachtungen;15;Tt.
29993;20.09.2017 16:24:32;3205;1298;Nudeln,  Kufsteintreffen 16.09.2017;1,46;Tt.
29994;20.09.2017 16:25:50;3977;1298;Nudeln, Kufsteintreffen 16.09.2017;2,82;Tt.
29995;23.09.2017 08:45:32;1374;1268;1 kg Waldhonig gekauft beim Wörgler Bauernmarkt - lang ist´s her, ich hab´s aber nicht vergessen. Vielen Dank!;1,8;Tt.
29996;27.09.2017 22:17:06;1499;1697;Vielen Dank für die super Pizzen und Kuchen. Dadurch konnten wir eine sehr erfolgreiche Veranstaltung durchführen!;8;Tt.
29997;28.09.2017 22:37:56;1499;1220;Super Fotos, Vielen Dank Jörg!;4;Tt.
29998;29.09.2017 14:17:07;999;1220;2x Hilde Eimer über jeweils 3,5 Tal. aus nicht akzeptieren Rechnung Konto von Hilde Eimer wurde aufgelöst;7;Tt.
29999;29.09.2017 14:19:07;1515;1473;danke für´s Bäume schneiden, super;14,2;Tt.
30000;29.09.2017 14:20:21;1515;3977;danke für deine Mithilfe;1,5;Tt.
30023;07.10.2017 20:17:18;1537;4953;Holzarbeit;3,5;Tt.
30024;09.10.2017 10:36:51;5056;10014;Danke für die kunstvolle Nachmittagsgestaltung.;2;Tt.
30025;10.10.2017 10:34:55;1374;1268;Vielen Dank nochmal für den Honig, ich genieße ihn sehr!;1,8;Tt.
30029;18.10.2017 20:44:09;1697;1220;Danke für den Transport!;2;Tt.
30031;20.10.2017 14:39:42;1515;1298;danke Sepp für deine Arbeit;3;Tt.
30032;20.10.2017 14:40:19;1515;1473;danke für die Ribisel;2;Tt.
30033;20.10.2017 14:40:46;1515;3977;danke für deine Hilfe im Garten;2;Tt.
30034;21.10.2017 20:57:29;8562;1619;"Bücher als Raummiete in Bücherei Reutte
11.4.            Schneider Christine          Golden House (Buch)               0,6
9.5.              Schneider Christine          Wir werden erwartet (Buch)    0,6
18.7.            Schneider Christine          Zartbitter ist das Glück            0,6";1,8;Tt.
30035;21.10.2017 20:59:42;8562;2298;"Bücher für Raummiete in Bücherei Reutte
TK 26.9.   Scheck Barbara    ?Die Kohle-Saga? Bd. 1    0,6 Talente
TK 10.10. Scheck Barbara    ?Otto oder der falsche Prinz?     0,6 Talente";1,2;Tt.
30036;21.10.2017 21:02:08;1537;4953;Hilfe beim Verputzen;6;Tt.
30038;25.10.2017 11:22:46;1220;2827;Papa-Betreuung Telfs v.22.10.-24.10.17-Lieben Dank!;10;Tt.
30042;31.10.2017 08:36:22;8562;1537;Organisation und Moderation von zwei Veranstaltungen im AUG und SEP 2017 mit vielen potentiell Beteiligten für die Entwicklung eines Models 'Zeitvorsorge'.;2;Tt.
30043;02.11.2017 18:42:54;6160;1624;Tausch zwischen Mitgliedern;0,7;Tt.
30046;06.11.2017 08:53:15;7503;1699;Talentetreffen 3.11.2017 in der WerkstattCouch - Bergschuhe;5;Tt.
30047;06.11.2017 08:54:47;3724;1377;Talentetreffen 3.11.2017 in der WerkstattCouch - Weißdorn RE;1;Tt.
30048;06.11.2017 08:58:02;1489;1699;Talentetreffen 3.11.2017 in der WerkstattCouch -  Tasche und Engel;1,8;Tt.
30049;06.11.2017 09:03:15;1699;1489;"Rückbuchung über Tasche und Engel vom 3.11.17
Entschuldigung!";1,8;Tt.
30050;06.11.2017 09:06:35;1489;4125;Talentetreffen 3.11.2017 in der WerkstattCouch - Tasche und Engel;1,8;Tt.
30051;06.11.2017 09:07:44;1489;1699;Talentetreffen 3.11.2017 in der WerkstattCouch - Bücher;1;Tt.
30052;06.11.2017 09:12:36;4142;1699;Talentetreffen 3.11.2017 in der WerkstattCouch - Buch und CD;1,5;Tt.
30053;06.11.2017 09:14:04;4142;4125;Talentetreffen 3.11.2017 in der WerkstattCouch - Zirbensackl;0,5;Tt.
30054;06.11.2017 09:15:07;4142;1377;Talentetreffen 3.11.2017 in der WerkstattCouch - Rohnensalat und Venenöl;1;Tt.
30055;06.11.2017 09:16:29;1377;1699;Talentetreffen 3.11.2017 in der WerkstattCouch - Bücher und CD;2;Tt.
30056;06.11.2017 09:17:51;1377;1699;Talentetreffen 3.11.2017 in der WerkstattCouch - Rucksack;0,5;Tt.
30057;07.11.2017 09:50:39;1596;9433;Hilfe am PC;1;Tt.
30076;15.11.2017 21:13:32;1473;1483;danke!!!!;1,5;Tt.
30077;16.11.2017 08:57:48;8562;9433;Gestaltung Monatstreffen (Tirol 2050);1;Tt.
30078;17.11.2017 13:17:56;5056;1562;Danke für den interessanten Foto-Bericht am Nachmittag des 7. Nov. 2017;2;Tt.
30081;23.11.2017 17:45:24;1541;10237;"Übermittelt am 	23.11.2017 16:37:15
Überweisungsnummer 	0000002572
Von 	Talente Netz Tirol
An 	Talente-Tausch-Graz
Überweisungstyp 	ZART Tauschtransfer
Betrag 	1,00 Stunden
Beschreibung 	Beratung von Erika Waldhauser (0676ttg) an Chris Geiser (554)";1;Tt.
30084;05.12.2017 21:05:17;4953;1624;Stollen;1,2;Tt.
30086;05.12.2017 21:16:23;8001;1624;Marmelade;0,65;Tt.
30087;05.12.2017 21:19:28;7759;1624;Kekse, Stollen;1,9;Tt.
30088;05.12.2017 21:24:19;1632;1624;2 Kekse, Stollen;2,6;Tt.
30099;06.12.2017 20:27:19;1378;2827;Spazierengehen mit meiner Mutter;4;Tt.
30102;08.12.2017 13:35:12;1665;8302;"Kurseinheit ""Jungpflanzenanzucht"" Autark werden Seminar September";6,5;Tt.
30349;13.12.2017 10:59:46;1220;3578;5 Wachstücher f.Lebensmittel etc.-Lieben Dank! v.7.12.17;1,5;Tt.
30351;14.12.2017 18:14:24;5056;1565;Danke für den Text an die Medien;1;Tt.
30352;16.12.2017 00:32:03;1473;1483;Danke!!!!;1,2;Tt.
30353;18.12.2017 20:36:09;8562;9433;Rücküberweisung Mitgliedsbeitrag;1,25;Tt.
30354;18.12.2017 20:36:45;8562;1632;Rücküberweisung Mitgliedsbeitrag;1,25;Tt.
30357;22.12.2017 09:30:35;999;1665;Newsletter 2015 (6 Ausgaben á 2,5 Tl);17,5;Tt.
30358;22.12.2017 09:31:05;999;1665;Newsletter 2014 (6 Ausgaben á 2,5 Tl);17,5;Tt.
30359;22.12.2017 09:31:44;999;1665;Cyclos Administration 2017 (12x2,5 Tl.);30;Tt.
30360;22.12.2017 09:32:13;999;1665;Cyclos Administration 2016 (12x2,5 Tl.);30;Tt.
30361;22.12.2017 09:32:34;999;1665;Cyclos Administration 2015 (12x2,5 Tl.);30;Tt.
30362;22.12.2017 09:33:12;999;1665;Cyclos Administration 2014 (12x2,5 Tl.);30;Tt.
30364;27.12.2017 15:32:52;3028;1298;Hang mähen 4.9.17;2;Tt.
30365;27.12.2017 15:33:53;1701;1298;3 Fl. Saft;1;Tt.
30366;27.12.2017 15:40:42;1298;6433;"abgeholt am 28/09/2017 	ext. Generationen-Netzwerk 	TNT Grasshoff Rosi u.Josef an GNW Gumpinger Hubert";7;Tt.
30367;27.12.2017 15:44:23;1515;1137;Kartoffeln, Zwiebel, 24.10.2017;0,71;Tt.
30368;27.12.2017 15:45:54;1515;3122;divers. Kerze, Marmelade, Dusche;1,2;Tt.
30369;27.12.2017 15:46:48;1515;1298;Rotkohl;0,2;Tt.
30370;27.12.2017 15:47:37;1515;3028;Danke für den Adsventskranz;1,5;Tt.
30371;27.12.2017 15:49:08;3122;1298;Polenta, Rotkohl am 21.10.2017;0,35;Tt.
30372;27.12.2017 15:50:45;1298;3122;Hagebutten-Marmelade,  am 21.10.2017;0,4;Tt.
30373;27.12.2017 15:51:51;1298;1137;am 24.10.2017 Kartoffeln;0,75;Tt.
30374;27.12.2017 15:53:17;3977;1298;Nudeln  am 24.10.2017;2,63;Tt.
30375;27.12.2017 15:55:29;3977;1298;Nudel;0,15;Tt.
30376;27.12.2017 15:56:16;1298;3122;Sugo-Fleisch;0,5;Tt.
30377;27.12.2017 15:57:00;1515;3122;Kompott;1;Tt.
30378;03.01.2018 12:53:14;1515;3977;danke für die Mithilfe Hütte;1,5;Tt.
30379;03.01.2018 18:56:05;1377;1489;Talente Treff Dezember - Vorhang;2;Tt.
30380;03.01.2018 18:57:44;1377;3578;Talente Treff Dezember - Kerze und Lippenstift;0,7;Tt.
30381;03.01.2018 18:59:38;1377;10824;Talente Treff Dezember - Gewürz und Butterschmalz;0,5;Tt.
30382;03.01.2018 19:00:53;1377;4142;Talente Treff Dezember - Kekse und Humus;1,5;Tt.
30383;03.01.2018 19:02:24;1377;4125;Talente Treff Dezember - Tascherl, Kerze;0,6;Tt.
30384;03.01.2018 19:03:54;3724;1477;Haare schneiden;1;Tt.
30385;03.01.2018 19:04:42;3724;1220;Talente Treff Dezember - Brot;0,5;Tt.
30386;03.01.2018 19:05:40;3724;3578;Talente Treff Dezember - Wachstuch;0,3;Tt.
30387;03.01.2018 19:08:24;1173;4142;Talente Treff Dezember - Vanillekipfel;0,7;Tt.
30388;03.01.2018 19:09:30;1173;1377;Talente Treff Dezember - Samen;0,3;Tt.
30389;03.01.2018 19:10:29;1173;1220;Talente Treff Dezember - Brot;0,5;Tt.
30390;03.01.2018 19:13:20;1173;1377;Talente Treff Dezember - Öl;1,4;Tt.
30391;03.01.2018 19:15:58;1489;10824;Talente Treff Dezember - Gewürz;0,35;Tt.
30392;03.01.2018 19:17:34;1489;3578;Talente Treff Dezember - Kerzen, Tuch, Pomade;2;Tt.
30393;03.01.2018 19:18:55;1489;9631;Talente Treff Dezember - Kissen;1,5;Tt.
30394;03.01.2018 19:19:46;1489;1477;Behandlung;1;Tt.
30395;03.01.2018 19:20:43;1489;5256;Maggikraut;0,6;Tt.
30396;03.01.2018 19:22:19;1220;1377;Talente Treff Dezember - Lavendelöl;0,4;Tt.
30397;03.01.2018 19:23:45;1220;3578;Talente Treff Dezember - Wachstuch;0,3;Tt.
30398;03.01.2018 19:24:48;1220;8845;Talente Treff Dezember - 2 Sackerln;1;Tt.
30399;03.01.2018 19:26:45;1220;4142;Talente Treff Dezember - Vanillekipfel;0,85;Tt.
30400;03.01.2018 19:28:14;4125;10824;Talente Treff Dezember - 2 Gomasio;0,6;Tt.
30401;03.01.2018 19:31:31;4142;1377;Talente Treff Dezember - Rhonensalat;0,35;Tt.
30402;03.01.2018 19:32:45;4142;1220;Talente Treff Dezember - Brot;0,5;Tt.
30403;03.01.2018 19:35:08;4142;10824;Talente Treff Dezember -;0,35;Tt.
30404;03.01.2018 19:36:11;4142;3578;Talente Treff Dezember - Maggikraut;0,3;Tt.
30405;03.01.2018 19:38:01;1378;9631;Talente Treff Dezember - Zirbenkissen;1,5;Tt.
30406;03.01.2018 19:39:19;1378;10824;Talente Treff Dezember - 2 Gewürzmischungen;0,7;Tt.
30407;03.01.2018 19:42:21;9631;1377;Talente Treff Dezember - Suppenwürze;0,3;Tt.
30408;03.01.2018 19:43:20;9631;1220;Talente Treff Dezember - Brot;0,5;Tt.
30409;03.01.2018 19:45:02;10824;8845;Talente Treff Dezember - Stoffsack Weihnachten;1,5;Tt.
